Month	Day	Hour	Primary Type	Description	Location Description	Arrest	District	Ward	Latitude	Longitude
4	3	6	NARCOTICS	MANU/DELIVER: HEROIN (WHITE)	RESIDENCE	TRUE	15	37	41.8935802	-87.76059494
4	3	9	THEFT	RETAIL THEFT	DEPARTMENT STORE	TRUE	9	11	41.83404223	-87.67436899
4	3	9	CRIMINAL TRESPASS	TO STATE SUP LAND	AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA	TRUE	16	41	41.97676298	-87.90098372
4	3	10	NARCOTICS	MANU/DELIVER: HEROIN (WHITE)	CTA BUS STOP	TRUE	11	24	41.86618237	-87.72446797
4	3	10	NARCOTICS	POSS: HEROIN(WHITE)	SIDEWALK	TRUE	11	27	41.89455212	-87.71262522
4	3	9	BATTERY	AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON	STREET	TRUE	1	2	41.86869904	-87.62585862
4	3	9	INTERFERENCE WITH PUBLIC OFFICER	OBSTRUCTING IDENTIFICATION	RESIDENCE	TRUE	25	37	41.90472867	-87.75702752
4	3	10	WEAPONS VIOLATION	UNLAWFUL USE HANDGUN	SIDEWALK	TRUE	11	28	41.88099244	-87.70448679
4	3	10	THEFT	RETAIL THEFT	SMALL RETAIL STORE	TRUE	9	12	41.81151617	-87.67513914
4	3	10	NARCOTICS	MANU/DEL:CANNABIS OVER 10 GMS	RESIDENCE	TRUE	10	24	41.86532715	-87.72881183
4	3	7	BATTERY	SIMPLE	STREET	TRUE	20	48	41.98408255	-87.66008326
4	3	11	NARCOTICS	FOUND SUSPECT NARCOTICS	"SCHOOL, PUBLIC, BUILDING"	TRUE	7	20	41.77890343	-87.64476739
4	3	8	ASSAULT	AGGRAVATED:KNIFE/CUTTING INSTR	APARTMENT	TRUE	6	21	41.74786663	-87.65002795
4	3	0	NARCOTICS	MANU/DEL:CANNABIS OVER 10 GMS	SIDEWALK	TRUE	7	16	41.78983364	-87.65719134
4	3	11	THEFT	RETAIL THEFT	HOTEL/MOTEL	TRUE	18	42	41.8920174	-87.62416531
4	3	0	CRIMINAL TRESPASS	TO LAND	RESTAURANT	TRUE	11	24	41.87363542	-87.71008119
4	3	10	ASSAULT	PRO EMP HANDS NO/MIN INJURY	"SCHOOL, PUBLIC, BUILDING"	TRUE	20	47	41.97509979	-87.67937466
4	3	11	THEFT	RETAIL THEFT	GROCERY FOOD STORE	TRUE	2	4	41.83313943	-87.61531921
4	3	0	THEFT	RETAIL THEFT	DEPARTMENT STORE	TRUE	1	42	41.88239406	-87.6278448
4	3	0	THEFT	RETAIL THEFT	GROCERY FOOD STORE	TRUE	2	4	41.82467571	-87.61701343
4	3	13	NARCOTICS	POSS: HEROIN(WHITE)	ALLEY	TRUE	11	27	41.90165012	-87.72261038
4	3	0	NARCOTICS	MANU/DELIVER:PCP	SIDEWALK	TRUE	10	24	41.86550619	-87.72271218
4	3	9	THEFT	RETAIL THEFT	DEPARTMENT STORE	TRUE	6	21	41.73614812	-87.62907024
4	3	10	OTHER OFFENSE	VIOLATION OF CIVIL NO CONTACT ORDER	RESIDENCE	TRUE	15	37	41.90132556	-87.75207711
4	3	11	BATTERY	SIMPLE	"SCHOOL, PUBLIC, BUILDING"	TRUE	8	18	41.75412154	-87.70746025
4	3	14	INTERFERENCE WITH PUBLIC OFFICER	OBSTRUCTING IDENTIFICATION	STREET	TRUE	4	8	41.75709165	-87.57335592
4	3	14	NARCOTICS	FOUND SUSPECT NARCOTICS	"SCHOOL, PUBLIC, BUILDING"	TRUE	25	37	41.9066185	-87.75465573
4	3	14	NARCOTICS	POSS: CRACK	STREET	TRUE	5	9	41.6556825	-87.59680884
4	3	14	NARCOTICS	POSS: PCP	SIDEWALK	TRUE	10	24	41.8656352	-87.7227183
4	3	13	CRIMINAL TRESPASS	TO RESIDENCE	APARTMENT	TRUE	14	35	41.91908649	-87.6972456
4	3	13	CRIMINAL TRESPASS	TO LAND	APARTMENT	TRUE	14	1	41.91916009	-87.69666066
4	3	13	PROSTITUTION	SOLICIT ON PUBLIC WAY	STREET	TRUE	5	9	41.70394909	-87.62062184
4	3	13	NARCOTICS	POSS: HALLUCINOGENS	RESIDENCE PORCH/HALLWAY	TRUE	11	27	41.90091544	-87.71812862
4	3	13	BATTERY	PRO EMP HANDS NO/MIN INJURY	"SCHOOL, PUBLIC, BUILDING"	TRUE	25	37	41.92403523	-87.76159406
4	3	15	BATTERY	DOMESTIC BATTERY SIMPLE	SIDEWALK	TRUE	20	40	41.97788407	-87.67726091
4	3	15	ASSAULT	SIMPLE	"SCHOOL, PUBLIC, BUILDING"	TRUE	22	19	41.69204178	-87.66592364
4	3	14	CRIMINAL TRESPASS	TO STATE SUP LAND	CHA HALLWAY/STAIRWELL/ELEVATOR	TRUE	19	1	41.92956167	-87.67877426
4	3	14	THEFT	RETAIL THEFT	DEPARTMENT STORE	TRUE	1	42	41.88171846	-87.62776043
4	3	16	THEFT	RETAIL THEFT	SMALL RETAIL STORE	TRUE	8	13	41.75459296	-87.74152854
4	3	16	ASSAULT	SIMPLE	SIDEWALK	TRUE	6	17	41.75526317	-87.64416253
4	3	16	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	TRUE	6	8	41.74866534	-87.60147471
4	3	16	THEFT	RETAIL THEFT	DEPARTMENT STORE	TRUE	25	31	41.93158252	-87.74274717
4	3	16	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	TRUE	6	21	41.739005	-87.63763853
4	3	16	WEAPONS VIOLATION	UNLAWFUL POSS OF HANDGUN	GAS STATION	TRUE	5	9	41.66340331	-87.62579388
4	3	17	NARCOTICS	POSS: CRACK	SIDEWALK	TRUE	4	7	41.75281024	-87.5638266
4	3	14	THEFT	FROM BUILDING	MEDICAL/DENTAL OFFICE	TRUE	1	2	41.87815642	-87.62999545
4	3	17	CRIMINAL TRESPASS	TO LAND	SIDEWALK	TRUE	10	24	41.85144695	-87.73147516
4	3	16	THEFT	RETAIL THEFT	GROCERY FOOD STORE	TRUE	12	27	41.88194977	-87.6473674
4	3	16	ASSAULT	SIMPLE	STREET	TRUE	25	37	41.90527699	-87.7509392
4	3	17	OTHER OFFENSE	PAROLE VIOLATION	STREET	TRUE	7	16	41.78085565	-87.66303828
4	3	16	NARCOTICS	POSS: HEROIN(WHITE)	SIDEWALK	TRUE	4	7	41.75860713	-87.56151062
4	3	17	THEFT	RETAIL THEFT	OTHER	TRUE	25	37	41.90966425	-87.74272882
4	3	16	CRIMINAL TRESPASS	TO LAND	SIDEWALK	TRUE	19	46	41.95390204	-87.6545299
4	3	17	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	TRUE	5	34	41.67516565	-87.64067642
5	1	12	THEFT	RETAIL THEFT	SMALL RETAIL STORE	TRUE	19	46	41.94933263	-87.64847244
5	1	1	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	TRUE	7	20	41.781721	-87.63825126
5	1	1	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	TRUE	16	38	41.94035613	-87.77012259
5	1	2	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	TRUE	16	38	41.96597876	-87.78196865
5	1	2	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	TRUE	15	28	41.88654421	-87.76340479
5	1	3	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	TRUE	7	20	41.78121432	-87.63751245
5	1	2	WEAPONS VIOLATION	UNLAWFUL POSS OF HANDGUN	STREET	TRUE	9	16	41.79392664	-87.67345621
5	1	3	BATTERY	SIMPLE	STREET	TRUE	10	12	41.83796872	-87.70362012
5	1	7	BATTERY	DOMESTIC BATTERY SIMPLE	STREET	TRUE	4	8	41.7367594	-87.59700071
5	1	9	NARCOTICS	POSS: HEROIN(WHITE)	ALLEY	TRUE	11	27	41.89684834	-87.71147903
5	1	12	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	TRUE	5	9	41.68997112	-87.61956061
5	1	8	OTHER OFFENSE	VEHICLE TITLE/REG OFFENSE	STREET	TRUE	4	10	41.700341	-87.52924395
5	1	10	NARCOTICS	MANU/DEL:CANNABIS 10GM OR LESS	SIDEWALK	TRUE	15	28	41.88032824	-87.75839986
5	1	10	NARCOTICS	FOUND SUSPECT NARCOTICS	RESIDENTIAL YARD (FRONT/BACK)	TRUE	11	24	41.87274411	-87.7091756
5	1	10	BATTERY	SIMPLE	"SCHOOL, PRIVATE, GROUNDS"	TRUE	17	38	41.94654248	-87.73608438
5	1	9	CRIMINAL TRESPASS	TO VEHICLE	CTA BUS STOP	TRUE	25	37	41.91721704	-87.75744426
5	1	11	BATTERY	DOMESTIC BATTERY SIMPLE	SIDEWALK	TRUE	5	34	41.69958498	-87.6280815
5	1	7	BATTERY	AGGRAVATED:KNIFE/CUTTING INSTR	APARTMENT	TRUE	6	21	41.74944152	-87.66584247
5	1	10	BATTERY	SIMPLE	"SCHOOL, PUBLIC, BUILDING"	TRUE	25	31	41.91159074	-87.73531182
5	1	0	NARCOTICS	SOLICIT NARCOTICS ON PUBLICWAY	SIDEWALK	TRUE	15	28	41.88081515	-87.75263391
5	1	9	BATTERY	SIMPLE	DAY CARE CENTER	TRUE	3	20	41.78051633	-87.59685963
5	1	9	THEFT	RETAIL THEFT	DEPARTMENT STORE	TRUE	7	16	41.77972763	-87.64629477
5	1	10	NARCOTICS	MANU/DELIVER: HEROIN (WHITE)	RESIDENCE	TRUE	5	34	41.67923318	-87.64074629
5	1	10	BATTERY	AGGRAVATED OF A SENIOR CITIZEN	STREET	TRUE	22	19	41.69130548	-87.72149565
5	1	9	PUBLIC PEACE VIOLATION	RECKLESS CONDUCT	"SCHOOL, PUBLIC, BUILDING"	TRUE	5	34	41.68083425	-87.64687916
5	1	0	PUBLIC PEACE VIOLATION	RECKLESS CONDUCT	"SCHOOL, PRIVATE, GROUNDS"	TRUE	4	8	41.74888422	-87.57471702
5	1	0	INTERFERENCE WITH PUBLIC OFFICER	OBSTRUCTING IDENTIFICATION	STREET	TRUE	5	34	41.68712462	-87.6238902
5	1	11	NARCOTICS	POSS: COCAINE	RESIDENCE	TRUE	16	41	41.97507604	-87.84569572
5	1	0	CRIMINAL TRESPASS	TO LAND	OTHER RAILROAD PROP / TRAIN DEPOT	TRUE	9	11	41.83113525	-87.67041396
5	1	11	BATTERY	AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON	APARTMENT	TRUE	4	7	41.735108	-87.54578485
5	1	13	THEFT	RETAIL THEFT	GROCERY FOOD STORE	TRUE	19	46	41.94621213	-87.64657968
5	1	13	CRIMINAL TRESPASS	TO LAND	SMALL RETAIL STORE	TRUE	5	9	41.70716055	-87.62382378
5	1	11	BATTERY	PRO EMP HANDS NO/MIN INJURY	"SCHOOL, PUBLIC, BUILDING"	TRUE	5	9	41.65379033	-87.59917594
5	1	14	CRIMINAL DAMAGE	TO VEHICLE	PARKING LOT/GARAGE(NON.RESID.)	TRUE	22	21	41.72363784	-87.66273216
5	1	11	THEFT	RETAIL THEFT	GROCERY FOOD STORE	TRUE	24	49	42.01939924	-87.67504949
5	1	0	THEFT	RETAIL THEFT	GROCERY FOOD STORE	TRUE	24	49	42.01939924	-87.67504949
5	1	11	THEFT	RETAIL THEFT	COMMERCIAL / BUSINESS OFFICE	TRUE	6	17	41.75055914	-87.6496256
5	1	13	NARCOTICS	POSS: HEROIN(WHITE)	CONVENIENCE STORE	TRUE	20	48	41.97685185	-87.65499969
5	1	14	NARCOTICS	FOUND SUSPECT NARCOTICS	OTHER	TRUE	19	46	41.95512065	-87.65456108
5	1	14	BATTERY	SIMPLE	RESIDENCE	TRUE	10	22	41.85143391	-87.73212862
5	1	14	THEFT	RETAIL THEFT	GROCERY FOOD STORE	TRUE	7	17	41.76744633	-87.66385969
5	1	15	NARCOTICS	POSS: HEROIN(WHITE)	SIDEWALK	TRUE	11	27	41.89855831	-87.7115359
5	1	13	ASSAULT	SIMPLE	STREET	TRUE	15	24	41.87117263	-87.7452385
5	1	14	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	TRUE	10	24	41.86565567	-87.70313923
5	1	15	BATTERY	SIMPLE	CTA BUS STOP	TRUE	10	24	41.86609045	-87.69589518
5	1	15	THEFT	RETAIL THEFT	GROCERY FOOD STORE	TRUE	19	44	41.93992341	-87.6686672
5	1	15	NARCOTICS	MANU/DEL:CANNABIS 10GM OR LESS	CTA BUS STOP	TRUE	6	6	41.75094076	-87.62518522
5	1	14	OTHER OFFENSE	GUN OFFENDER: ANNUAL REGISTRATION	STREET	TRUE	4	10	41.73679305	-87.55141767
5	1	16	OTHER OFFENSE	OTHER VEHICLE OFFENSE	STREET	TRUE	22	21	41.73596341	-87.65122033
5	1	15	ASSAULT	PRO EMP HANDS NO/MIN INJURY	CHURCH/SYNAGOGUE/PLACE OF WORSHIP	TRUE	2	20	41.79220322	-87.62239898
5	1	13	NARCOTICS	MANU/DEL:CANNABIS OVER 10 GMS	VEHICLE NON-COMMERCIAL	TRUE	14	1	41.91022712	-87.69607712
5	1	17	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	TRUE	9	3	41.79927376	-87.64651513
5	1	16	ASSAULT	AGGRAVATED: OTHER DANG WEAPON	STREET	TRUE	4	7	41.75665825	-87.56390158
5	1	15	ASSAULT	AGGRAVATED: OTHER DANG WEAPON	OTHER	TRUE	20	40	41.96938944	-87.70048881
5	1	14	NARCOTICS	POSS: HEROIN(WHITE)	RESIDENCE	TRUE	11	27	41.89960948	-87.71767099
5	1	17	NARCOTICS	POSS: HEROIN(WHITE)	STREET	TRUE	6	21	41.7478519	-87.66337071
5	1	8	OBSCENITY	OBSCENE MATTER	RESIDENCE	TRUE	22	21	41.7187742	-87.6395014
5	1	13	SEX OFFENSE	CRIMINAL SEXUAL ABUSE	"SCHOOL, PUBLIC, BUILDING"	TRUE	8	18	41.74946001	-87.72089612
5	1	16	NARCOTICS	MANU/DEL:CANNABIS OVER 10 GMS	STREET	TRUE	6	8	41.74518661	-87.60379713
5	1	18	BATTERY	SIMPLE	STREET	TRUE	8	15	41.78005216	-87.68611182
5	1	18	ASSAULT	SIMPLE	GROCERY FOOD STORE	TRUE	4	7	41.75901281	-87.56021562
5	1	18	BATTERY	SIMPLE	SIDEWALK	TRUE	6	6	41.75065771	-87.61495649
5	1	16	THEFT	RETAIL THEFT	DEPARTMENT STORE	TRUE	6	21	41.74271022	-87.63408818
5	1	18	THEFT	RETAIL THEFT	DEPARTMENT STORE	TRUE	6	21	41.74271022	-87.63408818
5	1	19	CRIMINAL TRESPASS	TO VEHICLE	STREET	TRUE	24	49	42.01037167	-87.66426943
5	1	16	OTHER OFFENSE	FALSE/STOLEN/ALTERED TRP	STREET	TRUE	7	6	41.7646748	-87.64439904
5	1	18	CONCEALED CARRY LICENSE VIOLATION	PROHIBITED PLACES	AIRPORT TERMINAL UPPER LEVEL - SECURE AREA	TRUE	16	41	41.9790063	-87.90646316
5	1	17	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	STREET	TRUE	4	8	41.75421927	-87.57848768
5	1	18	NARCOTICS	MANU/DEL:CANNABIS 10GM OR LESS	CHA APARTMENT	TRUE	5	9	41.65418457	-87.60680095
5	1	19	THEFT	RETAIL THEFT	SMALL RETAIL STORE	TRUE	2	4	41.79519055	-87.58800765
5	1	18	THEFT	RETAIL THEFT	DEPARTMENT STORE	TRUE	8	14	41.81261053	-87.72376507
5	1	19	DECEPTIVE PRACTICE	THEFT OF LABOR/SERVICES	CTA BUS	TRUE	6	8	41.75131709	-87.60245606
5	1	20	OTHER OFFENSE	VIOLATE ORDER OF PROTECTION	STREET	TRUE	6	17	41.75153856	-87.64406311
5	1	18	NARCOTICS	POSS: COCAINE	RESIDENCE	TRUE	10	12	41.84209427	-87.70128964
5	1	19	CRIMINAL TRESPASS	TO LAND	GAS STATION	TRUE	10	24	41.86623521	-87.72047309
5	1	17	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	TRUE	24	50	41.99497593	-87.68857762
5	1	18	THEFT	RETAIL THEFT	DEPARTMENT STORE	TRUE	3	5	41.7647288	-87.58629297
5	1	20	NARCOTICS	POSS: CRACK	SIDEWALK	TRUE	11	28	41.87885667	-87.72679691
5	1	17	NARCOTICS	POSS: HEROIN(WHITE)	VACANT LOT/LAND	TRUE	7	17	41.76852997	-87.66568495
5	1	20	NARCOTICS	POSS: PCP	RESIDENTIAL YARD (FRONT/BACK)	TRUE	10	24	41.86005221	-87.70670735
5	1	21	NARCOTICS	MANU/DEL:CANNABIS 10GM OR LESS	SIDEWALK	TRUE	15	28	41.8776826	-87.74589118
5	1	21	CRIMINAL TRESPASS	TO LAND	RESIDENCE PORCH/HALLWAY	TRUE	24	49	42.0166406	-87.67972202
5	1	17	THEFT	RETAIL THEFT	SMALL RETAIL STORE	TRUE	19	32	41.93112	-87.67678484
5	1	19	OTHER OFFENSE	PAROLE VIOLATION	ALLEY	TRUE	15	29	41.88221021	-87.7671192
5	1	21	ASSAULT	SIMPLE	BAR OR TAVERN	TRUE	17	33	41.95392443	-87.70724083
5	1	19	CRIMINAL TRESPASS	TO LAND	RESIDENCE PORCH/HALLWAY	TRUE	3	20	41.78142628	-87.61444084
5	1	22	OTHER OFFENSE	FALSE/STOLEN/ALTERED TRP	STREET	TRUE	25	29	41.91211224	-87.76560587
5	1	21	CRIMINAL TRESPASS	TO LAND	GROCERY FOOD STORE	TRUE	7	16	41.78648215	-87.65103709
5	1	19	NARCOTICS	MANU/DELIVER: HEROIN(BRN/TAN)	APARTMENT	TRUE	14	26	41.90734027	-87.71009144
5	1	23	NARCOTICS	POSS: HEROIN(WHITE)	SIDEWALK	TRUE	7	16	41.79223632	-87.66258602
5	1	17	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	TRUE	14	26	41.91076007	-87.71170038
5	1	23	CRIMINAL TRESPASS	TO LAND	GAS STATION	TRUE	11	24	41.87363542	-87.71008119
5	1	23	WEAPONS VIOLATION	UNLAWFUL POSS OF HANDGUN	STREET	TRUE	22	34	41.68575051	-87.66712723
5	1	21	NARCOTICS	POSS: HEROIN(WHITE)	APARTMENT	TRUE	11	27	41.89414643	-87.71017565
5	1	22	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	TRUE	3	20	41.78516123	-87.62060312
5	1	11	NARCOTICS	POSS: PCP	STREET	TRUE	10	24	41.86360511	-87.72387567
5	1	21	WEAPONS VIOLATION	UNLAWFUL POSS OF HANDGUN	PARK PROPERTY	TRUE	9	16	41.79959283	-87.65774524
5	1	23	WEAPONS VIOLATION	UNLAWFUL POSS OF HANDGUN	STREET	TRUE	11	28	41.88508084	-87.71602204
5	1	21	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	SIDEWALK	TRUE	10	24	41.8662297	-87.72098346
5	1	14	OTHER OFFENSE	OTHER VEHICLE OFFENSE	STREET	TRUE	9	16	41.79890508	-87.67782442
5	1	13	LIQUOR LAW VIOLATION	LIQUOR LICENSE VIOLATION	BAR OR TAVERN	TRUE	18	42	41.90393322	-87.62912854
5	1	18	THEFT	$500 AND UNDER	OTHER	TRUE	24	49	42.01493978	-87.67502188
5	2	1	OTHER OFFENSE	VIOLATE ORDER OF PROTECTION	APARTMENT	TRUE	11	24	41.87255498	-87.72403666
5	2	12	INTERFERENCE WITH PUBLIC OFFICER	RESIST/OBSTRUCT/DISARM OFFICER	STREET	TRUE	9	16	41.79766694	-87.66535694
5	2	12	WEAPONS VIOLATION	UNLAWFUL POSS OF HANDGUN	STREET	TRUE	10	24	41.85701685	-87.72659954
5	2	2	BATTERY	SIMPLE	SIDEWALK	TRUE	18	42	41.89034245	-87.6280181
5	2	1	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	TRUE	6	18	41.74958485	-87.67069297
5	2	12	INTERFERENCE WITH PUBLIC OFFICER	OBSTRUCTING JUSTICE	PARK PROPERTY	TRUE	3	5	41.77640043	-87.57044804
5	2	2	BATTERY	SIMPLE	APARTMENT	TRUE	25	30	41.93780518	-87.75544709
5	2	1	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	TRUE	3	5	41.76668676	-87.56978969
5	1	21	BATTERY	AGGRAVATED:KNIFE/CUTTING INSTR	RESIDENCE	TRUE	7	17	41.77676985	-87.661706
5	2	4	OTHER OFFENSE	VIOLATE ORDER OF PROTECTION	SIDEWALK	TRUE	8	16	41.78649722	-87.68783638
5	2	2	CRIMINAL DAMAGE	TO CITY OF CHICAGO PROPERTY	JAIL / LOCK-UP FACILITY	TRUE	3	6	41.76680404	-87.60561968
5	2	5	BATTERY	AGG PO HANDS NO/MIN INJURY	RESTAURANT	TRUE	18	42	41.89285909	-87.62270523
5	2	4	ASSAULT	AGGRAVATED:KNIFE/CUTTING INSTR	OTHER	TRUE	12	27	41.89985506	-87.65833504
5	2	5	ASSAULT	SIMPLE	APARTMENT	TRUE	17	35	41.9528079	-87.71286909
5	2	6	ASSAULT	SIMPLE	APARTMENT	TRUE	11	28	41.87888574	-87.70114755
5	2	7	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	RESIDENCE	TRUE	25	37	41.90672912	-87.76084846
5	2	6	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	TRUE	15	29	41.8798272	-87.77138516
5	2	6	OTHER OFFENSE	VEHICLE TITLE/REG OFFENSE	STREET	TRUE	4	10	41.72268557	-87.55764018
5	2	6	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	TRUE	11	27	41.89970589	-87.72133226
5	2	7	CRIMINAL TRESPASS	TO LAND	HOSPITAL BUILDING/GROUNDS	TRUE	18	42	41.8949934	-87.622149
5	2	7	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	TRUE	6	6	41.72933083	-87.60609406
5	2	9	CRIMINAL TRESPASS	TO LAND	GAS STATION	TRUE	1	2	41.86684367	-87.62581667
5	2	5	BATTERY	AGG PO HANDS NO/MIN INJURY	SMALL RETAIL STORE	TRUE	18	42	41.89285909	-87.62270523
5	2	9	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	TRUE	7	17	41.76280136	-87.65284216
5	2	9	BATTERY	SIMPLE	OTHER	TRUE	1	2	41.87436742	-87.64278902
5	2	10	CRIMINAL TRESPASS	TO LAND	GROCERY FOOD STORE	TRUE	6	21	41.73626912	-87.62776824
5	2	9	CRIMINAL TRESPASS	TO LAND	PARKING LOT/GARAGE(NON.RESID.)	TRUE	6	18	41.73682362	-87.66308964
5	2	8	BATTERY	SIMPLE	STREET	TRUE	19	46	41.96599026	-87.66105699
5	2	10	NARCOTICS	MANU/DELIVER: HEROIN (WHITE)	STREET	TRUE	11	28	41.8819427	-87.73440224
5	2	9	NARCOTICS	MANU/DEL:CANNABIS 10GM OR LESS	GAS STATION	TRUE	10	24	41.86623545	-87.72051715
5	2	10	PUBLIC PEACE VIOLATION	RECKLESS CONDUCT	STREET	TRUE	5	9	41.69283994	-87.60398253
5	2	11	THEFT	RETAIL THEFT	GROCERY FOOD STORE	TRUE	9	11	41.83638523	-87.66571041
5	2	11	ASSAULT	SIMPLE	STREET	TRUE	10	25	41.85204363	-87.66659369
5	2	10	ASSAULT	AGGRAVATED: HANDGUN	SIDEWALK	TRUE	6	17	41.75139303	-87.66589555
5	2	10	ASSAULT	SIMPLE	STREET	TRUE	7	20	41.77542973	-87.64075349
5	2	0	BATTERY	SIMPLE	"SCHOOL, PUBLIC, BUILDING"	TRUE	22	21	41.70607019	-87.6536458
5	2	9	WEAPONS VIOLATION	UNLAWFUL POSS OTHER FIREARM	STREET	TRUE	4	10	41.72926419	-87.55123788
5	2	10	THEFT	RETAIL THEFT	COMMERCIAL / BUSINESS OFFICE	TRUE	25	37	41.90971226	-87.73926766
5	2	11	NARCOTICS	POSS: HEROIN(WHITE)	VACANT LOT/LAND	TRUE	12	27	41.88546635	-87.7001352
5	2	9	ASSAULT	SIMPLE	STREET	TRUE	12	1	41.89403638	-87.68048874
5	2	0	OTHER OFFENSE	VEHICLE TITLE/REG OFFENSE	STREET	TRUE	11	27	41.89040234	-87.71660986
5	2	11	DECEPTIVE PRACTICE	STOLEN PROP: BUY/RECEIVE/POS.	SIDEWALK	TRUE	18	43	41.91088857	-87.65026859
5	2	10	WEAPONS VIOLATION	UNLAWFUL POSS OF HANDGUN	STREET	TRUE	15	24	41.87403021	-87.74808361
5	2	0	NARCOTICS	POSS: CANNABIS MORE THAN 30GMS	APARTMENT	TRUE	2	3	41.82493308	-87.62310466
5	2	13	PUBLIC PEACE VIOLATION	RECKLESS CONDUCT	POLICE FACILITY/VEH PARKING LOT	TRUE	11	24	41.87369942	-87.70470516
5	2	13	OTHER OFFENSE	PAROLE VIOLATION	STREET	TRUE	15	29	41.87393664	-87.75561889
5	2	14	ASSAULT	SIMPLE	RESIDENCE	TRUE	2	3	41.80271964	-87.61627144
5	2	11	BATTERY	AGG PO HANDS NO/MIN INJURY	SIDEWALK	TRUE	11	27	41.89785512	-87.71395228
5	2	0	THEFT	RETAIL THEFT	DEPARTMENT STORE	TRUE	1	42	41.88465026	-87.62791546
5	2	14	OTHER OFFENSE	VEHICLE TITLE/REG OFFENSE	STREET	TRUE	25	31	41.92237411	-87.75050449
5	2	15	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	OTHER	TRUE	6	8	41.73351011	-87.60474629
5	2	11	LIQUOR LAW VIOLATION	LIQUOR LICENSE VIOLATION	CONVENIENCE STORE	TRUE	15	24	41.87616378	-87.74511196
5	2	0	PUBLIC INDECENCY	LICENSED PREMISE	"SCHOOL, PUBLIC, BUILDING"	TRUE	15	29	41.87851302	-87.76642478
5	2	14	NARCOTICS	FOUND SUSPECT NARCOTICS	"SCHOOL, PUBLIC, BUILDING"	TRUE	10	24	41.85834654	-87.72118715
5	2	15	NARCOTICS	POSS: HEROIN(WHITE)	STREET	TRUE	5	34	41.70344303	-87.62934669
5	2	14	THEFT	RETAIL THEFT	DEPARTMENT STORE	TRUE	8	13	41.75459296	-87.74152854
5	2	14	THEFT	RETAIL THEFT	GROCERY FOOD STORE	TRUE	25	36	41.92628702	-87.785548
5	2	14	THEFT	RETAIL THEFT	DEPARTMENT STORE	TRUE	1	42	41.88350019	-87.6278767
5	2	15	OTHER OFFENSE	BOARD PLANE WITH WEAPON	AIRPORT TERMINAL UPPER LEVEL - SECURE AREA	TRUE	16	41	41.9790063	-87.90646316
5	2	16	BATTERY	SIMPLE	PARK PROPERTY	TRUE	9	11	41.82304296	-87.68057571
5	2	17	NARCOTICS	POSS: COCAINE	STREET	TRUE	8	23	41.80487652	-87.74309065
5	2	17	BATTERY	DOMESTIC BATTERY SIMPLE	STREET	TRUE	16	38	41.93944856	-87.76971892
5	2	14	WEAPONS VIOLATION	UNLAWFUL POSS OF HANDGUN	STREET	TRUE	6	17	41.75760232	-87.63568946
5	2	16	BATTERY	SIMPLE	GROCERY FOOD STORE	TRUE	1	2	41.87148916	-87.62751679
5	2	16	DECEPTIVE PRACTICE	THEFT OF LABOR/SERVICES	CTA PLATFORM	TRUE	18	42	41.89189329	-87.6280745
5	2	16	BATTERY	DOMESTIC BATTERY SIMPLE	STREET	TRUE	6	6	41.7450252	-87.61960709
5	2	15	NARCOTICS	FOUND SUSPECT NARCOTICS	VEHICLE NON-COMMERCIAL	TRUE	4	10	41.70775621	-87.58070877
5	2	16	ASSAULT	AGG PRO.EMP: OTHER DANG WEAPON	ALLEY	TRUE	10	22	41.84506394	-87.73202678
5	2	15	ROBBERY	ARMED: HANDGUN	PARKING LOT/GARAGE(NON.RESID.)	TRUE	25	31	41.91643403	-87.75236256
5	2	16	ASSAULT	AGGRAVATED:KNIFE/CUTTING INSTR	APARTMENT	TRUE	10	24	41.86174747	-87.71162835
