Month,Day,Hour,Primary Type,Description,Location Description,Arrest,District,Ward,Latitude,Longitude
8,2,11,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,16,45,41.9488477,-87.74835921
8,2,10,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,POLICE FACILITY/VEH PARKING LOT,TRUE,10,24,41.85679041,-87.70842407
8,2,13,BATTERY,DOMESTIC BATTERY SIMPLE,GAS STATION,TRUE,2,3,41.80201901,-87.62143226
8,2,13,BATTERY,SIMPLE,SIDEWALK,TRUE,19,44,41.95447725,-87.65527744
8,2,11,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,FALSE,25,30,41.937103,-87.72058157
8,2,13,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,3,20,41.78042099,-87.60515044
8,2,6,THEFT,FROM BUILDING,RESIDENCE-GARAGE,FALSE,22,21,41.72622716,-87.63487139
8,2,11,CRIMINAL DAMAGE,TO PROPERTY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,4,5,41.75637932,-87.59074386
8,2,13,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,FALSE,19,44,41.93768019,-87.64288925
8,2,0,BATTERY,SIMPLE,SIDEWALK,FALSE,22,34,41.686164,-87.64097217
8,2,11,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),TRUE,8,18,41.7621056,-87.69663217
8,2,14,THEFT,FROM BUILDING,RESTAURANT,FALSE,1,2,41.87826021,-87.6254484
8,2,11,BATTERY,SIMPLE,ALLEY,FALSE,24,50,41.99891565,-87.67727301
8,2,0,ASSAULT,AGG PO HANDS NO/MIN INJURY,PARKING LOT/GARAGE(NON.RESID.),TRUE,15,29,41.88012099,-87.7725393
8,2,5,THEFT,FROM BUILDING,APARTMENT,FALSE,25,30,41.90712499,-87.72521792
8,2,13,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,17,45,41.96074028,-87.74604442
8,2,13,CRIMINAL TRESPASS,TO LAND,RESTAURANT,TRUE,24,49,41.99528637,-87.66042871
8,2,13,THEFT,OVER $500,STREET,FALSE,18,43,41.91415154,-87.6411185
8,2,0,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,FALSE,2,3,41.80761384,-87.61338521
8,2,12,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,FALSE,16,45,41.97659521,-87.76657076
8,2,14,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,18,32,41.91244802,-87.6531654
8,2,3,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,8,17,41.76758146,-87.68454365
8,2,15,BATTERY,SIMPLE,ALLEY,TRUE,3,5,41.76783862,-87.59018283
8,2,13,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,FALSE,24,50,41.99454634,-87.68977752
8,2,9,THEFT,OVER $500,RESIDENCE,FALSE,25,37,41.91359844,-87.76315315
8,2,9,THEFT,FROM BUILDING,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,FALSE,16,41,41.97629041,-87.90522722
8,2,13,THEFT,RETAIL THEFT,OTHER,FALSE,18,42,41.90190686,-87.62805247
8,2,14,THEFT,RETAIL THEFT,DRUG STORE,FALSE,18,32,41.91244802,-87.6531654
8,2,14,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESTAURANT,FALSE,1,2,41.87826021,-87.6254484
8,2,9,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,10,24,41.86392999,-87.70925399
8,2,12,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,3,5,41.77413889,-87.60335549
8,2,5,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,3,6,41.76102711,-87.61518539
8,2,0,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),FALSE,7,17,41.76242669,-87.64798217
8,2,11,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,3,5,41.76917361,-87.58952958
8,2,10,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,3,6,41.76101006,-87.62481429
8,2,14,THEFT,OVER $500,GROCERY FOOD STORE,FALSE,8,23,41.79621616,-87.72324567
8,2,14,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,15,29,41.89474227,-87.77308723
8,2,1,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,14,1,41.90317476,-87.67809242
8,2,2,THEFT,OVER $500,STREET,FALSE,15,28,41.87580389,-87.75095718
8,2,8,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,12,1,41.89329439,-87.67024905
8,2,1,BATTERY,SIMPLE,SIDEWALK,FALSE,14,1,41.9104705,-87.67836683
8,2,6,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,3,6,41.7620429,-87.61612705
8,2,0,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,5,9,41.70861874,-87.61998795
8,2,13,BATTERY,SIMPLE,GROCERY FOOD STORE,FALSE,3,20,41.78021753,-87.61687416
8,2,15,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,3,6,41.76565125,-87.62490985
8,2,9,BATTERY,SIMPLE,APARTMENT,TRUE,2,4,41.82876229,-87.61443616
8,2,13,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,15,37,41.89702137,-87.75075343
8,2,3,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,24,50,42.00796749,-87.69014635
8,2,14,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,24,49,42.01939924,-87.67504949
8,2,14,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,4,8,41.7359944,-87.58562949
8,2,0,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,FALSE,12,27,41.90251851,-87.66516885
8,2,13,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,12,2,41.87756511,-87.68479102
8,2,13,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,RESIDENCE,TRUE,6,21,41.74408408,-87.65963562
8,2,10,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,6,21,41.72792356,-87.62641252
8,2,6,BATTERY,SIMPLE,GOVERNMENT BUILDING/PROPERTY,FALSE,12,2,41.86760821,-87.68029878
8,2,13,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,9,14,41.80941894,-87.69546328
8,2,15,THEFT,POCKET-PICKING,DEPARTMENT STORE,FALSE,18,42,41.89804054,-87.62409132
8,2,9,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,TRUE,8,15,41.77670491,-87.68479266
8,2,14,GAMBLING,GAME/DICE,SIDEWALK,TRUE,11,27,41.89263195,-87.71378972
8,2,13,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,FALSE,1,42,41.88036652,-87.6243529
8,2,15,CRIMINAL DAMAGE,TO PROPERTY,STREET,FALSE,7,17,41.76291656,-87.63094385
8,2,15,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,10,24,41.86437192,-87.71536223
8,2,14,THEFT,FROM BUILDING,RESTAURANT,FALSE,18,42,41.89337479,-87.62178498
8,2,10,BATTERY,SIMPLE,STREET,FALSE,1,42,41.88601795,-87.62452178
8,2,13,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,TRUE,11,27,41.89542064,-87.72053941
8,2,9,THEFT,$500 AND UNDER,STREET,FALSE,2,2,41.83395915,-87.61738696
8,2,14,NARCOTICS,MANU/DELIVER: HEROIN(BRN/TAN),GAS STATION,TRUE,7,15,41.77207008,-87.67423383
8,2,14,BATTERY,SIMPLE,SIDEWALK,FALSE,25,31,41.91694745,-87.74486619
8,2,15,ROBBERY,ARMED: HANDGUN,STREET,FALSE,2,3,41.814346,-87.61829141
8,2,15,ASSAULT,SIMPLE,ALLEY,FALSE,25,30,41.92462262,-87.77331095
8,2,13,BATTERY,SIMPLE,SIDEWALK,TRUE,5,9,41.67874184,-87.62053031
8,2,14,NARCOTICS,POSS: HEROIN(WHITE),PARK PROPERTY,TRUE,15,28,41.88773966,-87.76374673
8,2,13,ROBBERY,ARMED: HANDGUN,RESIDENCE,FALSE,24,49,42.00588138,-87.66366156
8,2,15,CRIMINAL DAMAGE,TO PROPERTY,MEDICAL/DENTAL OFFICE,FALSE,4,8,41.73697285,-87.58165012
8,2,14,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,TRUE,7,6,41.76497851,-87.62975939
8,2,15,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,7,16,41.7797047,-87.64750858
8,2,14,THEFT,RETAIL THEFT,DRUG STORE,TRUE,19,44,41.93791999,-87.64902459
8,2,15,GAMBLING,GAME/DICE,SIDEWALK,TRUE,11,24,41.8725572,-87.7239375
8,2,15,BATTERY,AGGRAVATED: OTHER DANG WEAPON,PARK PROPERTY,FALSE,7,15,41.78384739,-87.67402523
8,2,14,CRIMINAL DAMAGE,TO VEHICLE,PARK PROPERTY,FALSE,22,19,41.68409386,-87.67061122
8,2,10,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,24,50,41.99689763,-87.68530248
8,2,16,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,7,6,41.77189083,-87.64324039
8,2,15,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,TRUE,2,4,41.80677743,-87.60650627
8,2,0,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,"SCHOOL, PRIVATE, BUILDING",TRUE,3,20,41.78397484,-87.5914265
8,2,7,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,12,2,41.87248616,-87.66906159
8,2,7,CRIMINAL TRESPASS,TO VEHICLE,STREET,FALSE,17,50,41.99254318,-87.72141116
8,2,14,THEFT,POCKET-PICKING,SIDEWALK,FALSE,1,42,41.88321926,-87.6268185
8,2,16,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,14,26,41.90298572,-87.69028271
8,2,16,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,12,2,41.8819675,-87.67909499
8,2,15,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,TRUE,8,13,41.7460517,-87.73762373
8,2,1,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,20,48,41.98447987,-87.66798328
8,2,16,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,2,3,41.80929426,-87.62234575
8,2,12,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,4,7,41.75368233,-87.5559917
8,2,0,BATTERY,SIMPLE,SMALL RETAIL STORE,FALSE,14,1,41.92200682,-87.69733051
8,2,16,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,12,2,41.88042324,-87.66729022
8,2,14,THEFT,$500 AND UNDER,SMALL RETAIL STORE,TRUE,15,37,41.89488582,-87.76101668
8,2,7,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,8,23,41.77778258,-87.77558753
8,2,16,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CHA HALLWAY/STAIRWELL/ELEVATOR,TRUE,1,3,41.84110344,-87.62685262
8,2,16,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,TRUE,4,10,41.72084516,-87.53891143
8,2,17,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,5,34,41.69496829,-87.62796351
8,2,14,NARCOTICS,POSS: METHAMPHETAMINES,PARKING LOT/GARAGE(NON.RESID.),TRUE,20,48,41.98115898,-87.66838564
8,2,15,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,15,29,41.87755091,-87.75618119
8,2,11,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,GAS STATION,TRUE,1,2,41.86844745,-87.64222859
8,2,0,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,14,35,41.93205564,-87.70320636
8,2,13,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,19,46,41.964836,-87.65238784
8,2,16,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,5,9,41.6959821,-87.59665314
8,2,17,THEFT,FROM BUILDING,GAS STATION,FALSE,5,34,41.69257696,-87.62378635
8,2,10,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,19,47,41.94930421,-87.68468929
8,2,3,BATTERY,SIMPLE,SIDEWALK,FALSE,6,17,41.75053814,-87.63427809
8,2,17,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,FALSE,9,16,41.80279793,-87.65631052
8,2,17,ASSAULT,SIMPLE,STREET,FALSE,25,29,41.92424551,-87.77816108
8,2,0,CRIMINAL TRESPASS,TO LAND,PARK PROPERTY,FALSE,18,27,41.90503735,-87.64421088
8,2,15,ASSAULT,SIMPLE,SIDEWALK,FALSE,9,16,41.80246788,-87.66603328
8,2,15,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,FALSE,15,28,41.87848207,-87.75417157
8,2,13,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,17,39,41.97079793,-87.72810242
8,2,17,CRIMINAL DAMAGE,TO PROPERTY,OTHER,FALSE,9,11,41.82931789,-87.67939653
8,2,14,ASSAULT,SIMPLE,OTHER COMMERCIAL TRANSPORTATION,FALSE,5,34,41.67766176,-87.65287226
8,2,17,BATTERY,SIMPLE,STREET,FALSE,1,42,41.8868149,-87.62559268
8,2,16,NARCOTICS,POSS: HEROIN(WHITE),ABANDONED BUILDING,TRUE,9,3,41.79578123,-87.63303486
8,2,16,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,5,34,41.671776,-87.65024032
8,2,18,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,2,5,41.79753999,-87.60387847
8,2,14,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,6,8,41.73251102,-87.60472095
8,2,13,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,19,47,41.96316156,-87.68696077
8,2,16,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,5,34,41.66825747,-87.63557521
8,2,16,THEFT,FROM BUILDING,ATHLETIC CLUB,FALSE,18,43,41.92234431,-87.64865089
8,2,17,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,18,42,41.90080658,-87.62451253
8,2,18,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,6,6,41.73649154,-87.61538551
8,2,16,THEFT,$500 AND UNDER,APARTMENT,FALSE,6,8,41.75239546,-87.6015716
8,2,15,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,6,21,41.74079259,-87.65711979
8,2,17,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,6,8,41.7471222,-87.60263556
8,2,17,ASSAULT,SIMPLE,SIDEWALK,FALSE,11,28,41.88358215,-87.70936024
8,2,0,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,15,28,41.8849166,-87.76334948
8,2,9,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,15,28,41.88084259,-87.75263366
8,2,14,BATTERY,SIMPLE,STREET,FALSE,15,29,41.86912705,-87.77357162
8,2,11,ASSAULT,AGGRAVATED: HANDGUN,GAS STATION,TRUE,22,21,41.72984367,-87.6628911
8,2,17,ASSAULT,AGGRAVATED: HANDGUN,STREET,TRUE,4,10,41.6982895,-87.54008621
8,2,0,THEFT,$500 AND UNDER,APARTMENT,FALSE,15,29,41.88298428,-87.77331482
8,2,17,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,7,16,41.79330512,-87.66092466
8,2,0,BATTERY,SIMPLE,RESIDENCE,FALSE,15,29,41.87478321,-87.7602671
8,2,18,BATTERY,SIMPLE,RESIDENCE,TRUE,7,16,41.7806558,-87.65331337
8,2,15,BATTERY,SIMPLE,CTA TRAIN,FALSE,15,29,41.88634526,-87.77485728
8,2,16,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,FALSE,12,25,41.85297616,-87.68422829
8,2,17,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,25,31,41.91704016,-87.73677472
8,2,12,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA TRACKS - RIGHT OF WAY,FALSE,8,23,41.78897453,-87.73958799
8,2,16,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,1,2,41.86539738,-87.64066078
8,2,16,THEFT,FROM BUILDING,DEPARTMENT STORE,FALSE,18,32,41.92303038,-87.66636959
8,2,17,THEFT,POCKET-PICKING,HOTEL/MOTEL,FALSE,1,42,41.88816513,-87.62293721
8,2,15,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,TRUE,22,21,41.73556399,-87.64728226
8,2,16,THEFT,$500 AND UNDER,PARK PROPERTY,FALSE,16,38,41.96029197,-87.78123454
8,2,15,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,8,15,41.7787854,-87.68484869
8,2,15,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,8,13,41.75459296,-87.74152854
8,2,18,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,20,48,41.9881983,-87.655328
8,2,17,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,FALSE,1,42,41.88816513,-87.62293721
8,2,19,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,19,44,41.93343622,-87.64539737
8,2,17,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,8,18,41.74073015,-87.69860949
8,2,18,BATTERY,SIMPLE,STREET,FALSE,14,1,41.91008957,-87.67701509
8,2,18,THEFT,$500 AND UNDER,RESIDENCE,FALSE,8,13,41.77684703,-87.72120022
8,2,0,THEFT,$500 AND UNDER,STREET,FALSE,8,15,41.77884052,-87.70313568
8,2,18,BATTERY,DOMESTIC BATTERY SIMPLE,GROCERY FOOD STORE,TRUE,2,4,41.82467571,-87.61701343
8,2,17,CRIMINAL TRESPASS,TO VEHICLE,STREET,FALSE,24,50,42.01477534,-87.70042912
8,2,15,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,20,48,41.98993094,-87.66864748
8,2,18,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,20,40,41.98961527,-87.69572364
8,2,18,THEFT,OVER $500,OTHER,FALSE,18,42,41.90087042,-87.6241849
8,2,19,THEFT,OVER $500,SIDEWALK,FALSE,6,21,41.74836287,-87.64397615
8,2,17,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,TRUE,7,16,41.78693022,-87.65162636
8,2,16,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,FALSE,5,34,41.66969214,-87.63682977
8,2,18,BATTERY,SIMPLE,CHA PARKING LOT/GROUNDS,TRUE,18,27,41.89770121,-87.64179573
8,2,16,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,11,24,41.86795068,-87.72829515
8,2,16,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,FALSE,18,27,41.90649391,-87.64000364
8,2,19,OTHER OFFENSE,TELEPHONE THREAT,CHA APARTMENT,FALSE,4,10,41.70209316,-87.56513469
8,2,16,THEFT,OVER $500,STREET,FALSE,1,2,41.86967343,-87.62588827
8,2,16,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,12,25,41.85491725,-87.65633742
8,2,13,ROBBERY,AGGRAVATED,CTA TRAIN,FALSE,11,24,41.87390705,-87.72543009
8,2,14,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,20,48,41.97477314,-87.6515281
8,2,16,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,25,37,41.91182433,-87.75574763
8,2,17,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,24,40,41.99483214,-87.67341555
8,2,15,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,FALSE,1,27,41.88442241,-87.64463076
8,2,14,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,FALSE,1,2,41.85285798,-87.62476689
8,2,19,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,TRUE,7,16,41.77880874,-87.65934196
8,2,17,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,11,24,41.86676603,-87.72275526
8,2,10,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,19,44,41.9327286,-87.64867582
8,2,18,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,11,27,41.89539951,-87.72275441
8,2,16,NARCOTICS,POSS: BARBITUATES,STREET,TRUE,8,18,41.76026866,-87.67935401
8,2,19,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,TRUE,25,37,41.90938466,-87.76508999
8,2,14,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,TRUE,6,21,41.74079259,-87.65711979
8,2,17,THEFT,$500 AND UNDER,STREET,FALSE,2,3,41.80890316,-87.61813919
8,2,0,THEFT,FROM BUILDING,RESTAURANT,FALSE,1,2,41.87938361,-87.63412406
8,2,13,THEFT,FROM BUILDING,RESTAURANT,FALSE,1,42,41.8798457,-87.62935635
8,2,16,THEFT,FROM BUILDING,RESTAURANT,FALSE,18,32,41.92527195,-87.65970977
8,2,17,THEFT,OVER $500,STREET,FALSE,1,42,41.88465026,-87.62791546
8,2,19,GAMBLING,GAME/DICE,SIDEWALK,TRUE,8,15,41.78236181,-87.68739021
8,2,19,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,TRUE,5,9,41.6586359,-87.61729752
8,2,18,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,FALSE,15,29,41.87978301,-87.77301228
8,2,19,NARCOTICS,POSS: CRACK,STREET,TRUE,10,22,41.85066775,-87.72473625
8,2,19,CRIMINAL DAMAGE,LIBRARY VANDALISM,LIBRARY,FALSE,1,2,41.87660796,-87.62764406
8,2,17,ASSAULT,PRO EMP HANDS NO/MIN INJURY,OTHER,FALSE,12,2,41.86865569,-87.67630461
8,2,15,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,6,21,41.74087111,-87.65833912
8,2,19,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,9,20,41.80763954,-87.66250973
8,2,15,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,12,25,41.87137202,-87.66292688
8,2,16,ROBBERY,ARMED: HANDGUN,ALLEY,FALSE,7,16,41.79164114,-87.66452475
8,2,18,THEFT,$500 AND UNDER,RESIDENCE,FALSE,4,8,41.75070389,-87.5747469
8,2,18,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,7,15,41.77653997,-87.67749129
8,2,14,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,7,15,41.77135751,-87.67248883
8,2,19,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,11,37,41.89975302,-87.72867458
8,2,19,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,6,18,41.75281588,-87.67564024
8,2,17,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,19,32,41.92524638,-87.66143346
8,2,19,ASSAULT,AGG PRO.EMP: HANDGUN,CTA BUS,FALSE,6,6,41.74534014,-87.60507061
8,2,18,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,TAXICAB,FALSE,9,14,41.80387339,-87.68430969
8,2,20,NARCOTICS,POSS: CRACK,ABANDONED BUILDING,TRUE,2,3,41.83027698,-87.62323639
8,2,11,THEFT,$500 AND UNDER,RESIDENCE,FALSE,22,34,41.68891518,-87.65686886
8,2,20,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,9,25,41.85264995,-87.63200744
8,2,13,BATTERY,SIMPLE,APARTMENT,FALSE,15,29,41.87478321,-87.7602671
8,2,19,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA PLATFORM,FALSE,1,42,41.88587925,-87.63097943
8,2,18,ROBBERY,AGGRAVATED,APARTMENT,FALSE,22,34,41.69163253,-87.66209443
8,2,18,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,CTA STATION,TRUE,7,16,41.77888383,-87.66420637
8,2,19,NARCOTICS,POSS: CRACK,ALLEY,TRUE,12,26,41.89922315,-87.70361373
8,2,19,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,15,29,41.88023727,-87.76548784
8,2,20,OTHER OFFENSE,PAROLE VIOLATION,STREET,TRUE,11,24,41.87271534,-87.71145966
8,2,14,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,3,20,41.77788744,-87.59688238
8,2,19,BATTERY,AGG PO HANDS NO/MIN INJURY,APARTMENT,FALSE,7,16,41.77776614,-87.65611558
8,2,18,ASSAULT,SIMPLE,STREET,TRUE,4,8,41.75062977,-87.57474411
8,2,18,BATTERY,SIMPLE,SMALL RETAIL STORE,FALSE,25,36,41.92832207,-87.80640749
8,2,19,CRIMINAL TRESPASS,TO LAND,GAS STATION,TRUE,10,24,41.86625461,-87.71896767
8,2,2,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,8,13,41.74459405,-87.73490359
8,2,15,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,FALSE,18,27,41.90843054,-87.63850953
8,2,19,BATTERY,SIMPLE,STREET,FALSE,3,5,41.77335673,-87.58416557
8,2,2,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,8,15,41.78176738,-87.69346786
8,2,14,THEFT,ATTEMPT THEFT,SMALL RETAIL STORE,FALSE,18,32,41.9140356,-87.65386865
8,2,4,MOTOR VEHICLE THEFT,"THEFT/RECOVERY: TRUCK,BUS,MHOME",STREET,FALSE,8,23,41.78098112,-87.79957499
8,2,18,BATTERY,SIMPLE,STREET,TRUE,11,24,41.87255498,-87.72403666
8,2,15,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,BANK,FALSE,17,38,41.95344391,-87.74506733
8,2,6,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,FALSE,20,40,41.98373637,-87.69310836
8,2,17,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE PORCH/HALLWAY,TRUE,4,8,41.74511106,-87.59412402
8,2,6,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,1,2,41.86668878,-87.62740439
8,2,20,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,FALSE,25,37,41.90405601,-87.75641642
8,2,18,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,FALSE,4,7,41.75178363,-87.56215307
